player,player_disp,game,season,team,toi,g_60,a_60,pa_60,sa_60,pts_60,ipp,shots_60,sh_per,ixg_60,icf_60,iff_60,iscf_60,ihdcf_60,rbds,pim_60,pen_60,min_60,maj_60,misc_60,pen_drawn_60,give_60,take_60,hits_60,hits_taken_60,blocks_60,fowin_60,foloss_60,faceoff_per
viktor.arvidsson,V. Arvidsson,2017-12-27 NSH at STL,1718,NSH,11.83333333,0,0,0,0,0,-,0,0,0.5,20.28,10.14,10.14,5.07,0,10.14,5.07,5.07,0,0,0,0,0,0,20.28,5.07,0,0,0
viktor.arvidsson,V. Arvidsson,2017-12-29 NSH at MIN,1718,NSH,13.96666667,0,0,0,0,0,-,4.3,0,0.51,12.89,8.59,4.3,4.3,0,0,0,0,0,0,4.3,0,0,4.3,4.3,0,0,0,0
viktor.arvidsson,V. Arvidsson,2017-12-30 MIN at NSH,1718,NSH,13.08333333,0,0,0,0,0,-,4.59,0,0.52,18.34,13.76,4.59,0,0,0,0,0,0,0,0,0,4.59,13.76,9.17,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-02 NSH at VGK,1718,NSH,18.33333333,0,0,0,0,0,-,9.82,0,0.45,16.36,13.09,13.09,0,0,0,0,0,0,0,0,0,0,3.27,13.09,3.27,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-04 NSH at ARI,1718,NSH,14.76666667,0,0,0,0,0,-,8.13,0,0.35,24.38,12.19,4.06,0,0,0,0,0,0,0,0,0,0,0,8.13,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-06 NSH at L.A,1718,NSH,9.733333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,12.33,6.16,6.16,0,0,0,6.16,0,12.33,6.16,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-09 EDM at NSH,1718,NSH,14.03333333,4.28,0,0,0,4.28,100,8.55,213.78,1.14,12.83,12.83,8.55,8.55,0,0,0,0,0,0,0,0,0,8.55,4.28,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-20 FLA at NSH,1718,NSH,14.53333333,0,0,0,0,0,-,8.26,0,0.38,12.39,12.39,0,0,0,0,0,0,0,0,0,4.13,0,0,4.13,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-23 T.B at NSH,1718,NSH,12.96666667,4.63,0,0,0,4.63,100,9.25,231.36,0.2,13.88,9.25,0,0,0,0,0,0,0,0,0,4.63,0,4.63,4.63,4.63,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-25 NSH at N.J,1718,NSH,12.41666667,0,4.83,0,4.83,4.83,50,0,0,0.31,4.83,4.83,4.83,0,0,0,0,0,0,0,0,0,0,4.83,9.66,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-01-30 CHI at NSH,1718,NSH,15.76666667,0,0,0,0,0,-,7.61,0,0.54,22.83,15.22,11.42,0,0,0,0,0,0,0,0,7.61,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-01 L.A at NSH,1718,NSH,14.9,4.03,0,0,0,4.03,100,8.05,201.34,1.05,16.11,16.11,8.05,8.05,0,0,0,0,0,0,0,4.03,0,4.03,8.05,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-03 NYR at NSH,1718,NSH,13.31666667,4.51,4.51,0,4.51,9.01,100,9.01,225.28,0.36,9.01,9.01,4.51,0,0,0,0,0,0,0,0,0,0,4.51,13.52,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-05 NSH at NYI,1718,NSH,12.93333333,0,0,0,0,0,-,13.92,0,0.98,13.92,13.92,9.28,9.28,0,0,0,0,0,0,0,0,0,0,9.28,9.28,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-07 NSH at TOR,1718,NSH,15.13333333,3.96,0,0,0,3.96,100,15.86,99.12,1.78,27.75,27.75,23.79,7.93,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-08 NSH at OTT,1718,NSH,15.11666667,0,0,0,0,0,0,3.97,0,0.02,3.97,3.97,0,0,0,0,0,0,0,0,3.97,0,0,0,0,11.91,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-10 NSH at MTL,1718,NSH,14.16666667,0,4.24,0,4.24,4.24,100,12.71,0,1.84,29.65,21.18,16.94,8.47,4.24,0,0,0,0,0,4.24,0,0,0,8.47,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-13 STL at NSH,1718,NSH,15.08333333,0,0,0,0,0,-,7.96,0,0.34,11.93,7.96,3.98,3.98,0,0,0,0,0,0,0,0,0,3.98,3.98,0,0,3.98,0
viktor.arvidsson,V. Arvidsson,2018-02-15 CGY at NSH,1718,NSH,12.55,0,0,0,0,0,-,4.78,0,0.37,14.34,9.56,4.78,0,0,0,0,0,0,0,0,0,0,0,4.78,4.78,0,4.78,0
viktor.arvidsson,V. Arvidsson,2018-02-17 DET at NSH,1718,NSH,13.63333333,0,0,0,0,0,-,4.4,0,1.18,26.41,17.6,22,8.8,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-19 OTT at NSH,1718,NSH,13.58333333,8.83,0,0,0,8.83,100,30.92,126.21,3.66,39.75,35.34,35.34,22.09,4.42,0,0,0,0,0,0,0,4.42,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-20 NSH at DET,1718,NSH,14.9,4.03,0,0,0,4.03,50,12.08,134.23,1.03,16.11,16.11,8.05,8.05,0,0,0,0,0,0,0,0,0,4.03,4.03,4.03,0,4.03,0
viktor.arvidsson,V. Arvidsson,2018-02-22 S.J at NSH,1718,NSH,13.51666667,0,4.44,0,4.44,4.44,50,13.32,0,0.91,22.19,17.76,13.32,4.44,0,17.76,8.88,8.88,0,0,0,4.44,0,0,8.88,0,0,8.88,0
viktor.arvidsson,V. Arvidsson,2018-02-25 STL at NSH,1718,NSH,11.78333333,0,0,0,0,0,-,5.09,0,0.25,15.28,5.09,10.18,0,0,10.18,5.09,5.09,0,0,0,5.09,5.09,5.09,15.28,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-02-27 NSH at WPG,1718,NSH,13.93333333,0,8.61,8.61,0,8.61,100,4.31,0,0.47,21.53,8.61,17.22,4.31,4.31,0,0,0,0,0,0,0,8.61,0,4.31,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-01 NSH at EDM,1718,NSH,14.43333333,8.31,0,0,0,8.31,100,29.1,118.77,2.03,33.26,29.1,16.63,8.31,4.16,0,0,0,0,0,0,4.16,4.16,0,12.47,0,4.16,0,415.7
viktor.arvidsson,V. Arvidsson,2018-03-02 NSH at VAN,1718,NSH,13.91666667,0,4.31,0,4.31,4.31,100,12.93,0,0.54,25.87,21.56,12.93,4.31,0,0,0,0,0,0,0,0,0,0,8.62,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-04 NSH at COL,1718,NSH,14.93333333,0,0,0,0,0,-,12.05,0,2.06,32.14,24.11,16.07,8.04,4.02,0,0,0,0,0,4.02,0,0,0,4.02,4.02,0,4.02,0
viktor.arvidsson,V. Arvidsson,2018-03-06 DAL at NSH,1718,NSH,11.93333333,0,0,0,0,0,-,20.11,0,0.45,30.17,25.14,0,0,0,0,0,0,0,0,0,5.03,0,0,5.03,5.03,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-08 ANA at NSH,1718,NSH,14.11666667,4.25,4.25,0,4.25,8.5,100,12.75,141.68,1.34,21.25,17,12.75,8.5,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-10 N.J at NSH,1718,NSH,14.98333333,0,0,0,0,0,-,4,0,0.64,12.01,12.01,4,4,0,0,0,0,0,0,0,4,0,0,4,4,0,8.01,0
viktor.arvidsson,V. Arvidsson,2018-03-13 WPG at NSH,1718,NSH,11.53333333,0,0,0,0,0,-,20.81,0,0.83,26.01,20.81,10.4,5.2,0,0,0,0,0,0,0,0,0,0,20.81,10.4,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-15 NSH at ARI,1718,NSH,11.41666667,0,0,0,0,0,-,15.77,0,1.17,26.28,21.02,10.51,10.51,0,0,0,0,0,0,0,5.26,0,5.26,5.26,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-16 NSH at COL,1718,NSH,12.31666667,0,0,0,0,0,-,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,4.87,14.61,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-19 NSH at BUF,1718,NSH,14.35,0,8.36,4.18,4.18,8.36,100,20.91,0,1.79,29.27,25.09,20.91,12.54,8.36,0,0,0,0,0,0,0,0,8.36,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-22 TOR at NSH,1718,NSH,11.53333333,0,0,0,0,0,-,5.2,0,0.3,15.61,10.4,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-24 NSH at MIN,1718,NSH,14.21666667,0,0,0,0,0,0,0,0,0.49,8.44,4.22,4.22,4.22,0,0,0,0,0,0,0,0,4.22,0,12.66,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-25 NSH at WPG,1718,NSH,13.05,4.6,0,0,0,4.6,100,13.79,153.26,0.98,18.39,18.39,9.2,9.2,4.6,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-27 MIN at NSH,1718,NSH,13.06666667,0,0,0,0,0,-,18.37,0,0.81,18.37,18.37,4.59,4.59,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-29 S.J at NSH,1718,NSH,12.08333333,4.97,4.97,0,4.97,9.93,100,9.93,248.28,1.08,24.83,14.9,14.9,4.97,4.97,0,0,0,0,0,4.97,0,0,0,4.97,4.97,0,0,0
viktor.arvidsson,V. Arvidsson,2018-03-31 BUF at NSH,1718,NSH,4.9,0,0,0,0,0,-,0,0,0,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-04-03 NSH at FLA,1718,NSH,15,0,0,0,0,0,0,24,0,1.31,36,32,20,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-04-05 NSH at WSH,1718,NSH,13.68333333,0,4.38,4.38,0,4.38,100,13.15,0,0.83,21.92,17.54,4.38,4.38,4.38,0,0,0,0,0,0,4.38,4.38,0,4.38,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-04 NSH at NYR,1819,NSH,15.5,0,0,0,0,0,-,0,0,0.72,15.48,11.61,7.74,3.87,0,0,0,0,0,0,3.87,0,15.48,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-06 NSH at NYI,1819,NSH,15.06666667,7.96,0,0,0,7.96,100,7.96,398.23,0.92,15.93,11.95,11.95,7.96,0,7.96,3.98,3.98,0,0,0,0,0,3.98,3.98,3.98,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-09 CGY at NSH,1819,NSH,6.883333333,0,0,0,0,0,-,26.15,0,1.92,34.87,34.87,26.15,17.43,0,0,0,0,0,0,8.72,0,8.72,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-11 WPG at NSH,1819,NSH,10.48333333,0,5.72,5.72,0,5.72,100,0,0,0,11.45,0,5.72,0,0,0,0,0,0,0,0,0,5.72,0,0,5.72,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-13 NYI at NSH,1819,NSH,16.66666667,3.6,3.6,0,3.6,7.2,100,14.4,90,0.35,18,14.4,3.6,0,0,0,0,0,0,0,0,10.8,7.2,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-15 MIN at NSH,1819,NSH,14.36666667,0,0,0,0,0,0,4.18,0,0.43,16.71,8.35,8.35,4.18,0,8.35,4.18,4.18,0,0,0,4.18,0,0,12.53,0,4.18,0,417.63
viktor.arvidsson,V. Arvidsson,2018-10-19 NSH at CGY,1819,NSH,13.46666667,0,0,0,0,0,0,13.37,0,0.5,22.28,13.37,13.37,4.46,0,8.91,4.46,4.46,0,0,0,0,4.46,4.46,0,0,0,13.37,0
viktor.arvidsson,V. Arvidsson,2018-10-20 NSH at EDM,1819,NSH,13.31666667,4.51,0,0,0,4.51,100,18.02,112.64,0.85,18.02,18.02,9.01,4.51,0,0,0,0,0,0,0,0,0,4.51,4.51,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-23 S.J at NSH,1819,NSH,13.6,8.82,4.41,4.41,0,13.24,75,13.24,294.12,2.07,17.65,13.24,13.24,13.24,8.82,8.82,4.41,4.41,0,0,0,0,4.41,0,8.82,0,4.41,0,441.18
viktor.arvidsson,V. Arvidsson,2018-10-25 NSH at N.J,1819,NSH,13.43333333,4.47,0,0,0,4.47,100,13.4,148.88,1.72,26.8,26.8,17.87,4.47,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-27 EDM at NSH,1819,NSH,11.5,0,5.22,0,5.22,5.22,100,15.65,0,1.33,15.65,15.65,15.65,5.22,0,0,0,0,0,0,5.22,0,0,0,5.22,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-10-30 VGK at NSH,1819,NSH,13.65,0,0,0,0,0,-,13.19,0,0.97,17.58,13.19,13.19,8.79,4.4,8.79,4.4,4.4,0,0,4.4,4.4,8.79,4.4,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-11-10 NSH at DAL,1819,NSH,14.93333333,0,4.02,0,4.02,4.02,100,4.02,0,0.45,12.05,8.04,8.04,4.02,0,0,0,0,0,0,0,0,4.02,0,0,0,0,4.02,0
viktor.arvidsson,V. Arvidsson,2018-12-27 DAL at NSH,1819,NSH,15,0,0,0,0,0,-,12,0,1.31,36,32,24,4,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-12-29 NYR at NSH,1819,NSH,16.96666667,0,0,0,0,0,-,7.07,0,0.37,17.68,14.15,10.61,0,0,0,0,0,0,0,3.54,7.07,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2018-12-31 NSH at WSH,1819,NSH,17.9,0,3.35,0,3.35,3.35,50,6.7,0,0.27,10.06,6.7,6.7,3.35,0,0,0,0,0,0,0,6.7,3.35,0,23.46,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-01 PHI at NSH,1819,NSH,15.18333333,7.9,0,0,0,7.9,100,23.71,131.72,1.29,31.61,31.61,19.76,7.9,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-04 NSH at DET,1819,NSH,16.41666667,0,0,0,0,0,-,7.31,0,0.57,14.62,10.96,10.96,0,3.65,7.31,3.65,3.65,0,0,3.65,0,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-05 NSH at MTL,1819,NSH,13.45,0,0,0,0,0,-,8.92,0,0.52,13.38,8.92,4.46,4.46,0,0,0,0,0,0,0,0,0,0,4.46,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-07 NSH at TOR,1819,NSH,14.63333333,0,0,0,0,0,-,20.5,0,0.54,28.7,20.5,12.3,0,0,0,0,0,0,0,0,0,4.1,0,4.1,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-09 NSH at CHI,1819,NSH,14.35,4.18,0,0,0,4.18,50,25.09,69.69,1.61,33.45,29.27,25.09,12.54,8.36,0,0,0,0,0,4.18,0,8.36,0,4.18,4.18,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-10 NSH at CBJ,1819,NSH,16.08333333,3.73,0,0,0,3.73,100,7.46,186.53,1.5,11.19,7.46,7.46,7.46,3.73,0,0,0,0,0,3.73,0,3.73,3.73,3.73,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-13 NSH at CAR,1819,NSH,14.53333333,0,4.13,0,4.13,4.13,100,4.13,0,0.63,12.39,8.26,4.13,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,4.13,0
viktor.arvidsson,V. Arvidsson,2019-01-15 WSH at NSH,1819,NSH,11.83333333,10.14,0,0,0,10.14,100,25.35,202.82,2.8,45.63,35.49,30.42,10.14,5.07,0,0,0,0,0,0,0,5.07,0,10.14,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-17 WPG at NSH,1819,NSH,11.46666667,5.23,0,0,0,5.23,100,20.93,130.81,2.43,20.93,20.93,15.7,10.47,0,0,0,0,0,0,0,10.47,0,0,20.93,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-01-19 FLA at NSH,1819,NSH,13.3,0,0,0,0,0,-,4.51,0,0.46,13.53,9.02,13.53,4.51,0,0,0,0,0,0,4.51,0,0,0,9.02,0,0,4.51,0
viktor.arvidsson,V. Arvidsson,2019-01-21 NSH at COL,1819,NSH,13.2,4.55,0,0,0,4.55,100,18.18,113.64,1.1,18.18,18.18,9.09,9.09,0,0,0,0,0,0,4.55,0,9.09,9.09,13.64,0,0,9.09,0
viktor.arvidsson,V. Arvidsson,2019-01-23 NSH at VGK,1819,NSH,13.16666667,0,0,0,0,0,-,22.78,0,2.02,36.46,22.78,22.78,9.11,4.56,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-01 NSH at FLA,1819,NSH,11.08333333,5.41,0,0,0,5.41,50,21.65,135.34,1.61,32.48,32.48,21.65,5.41,5.41,10.83,5.41,5.41,0,0,0,5.41,0,5.41,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-02 DAL at NSH,1819,NSH,12.91666667,0,0,0,0,0,-,9.29,0,1.08,18.58,18.58,4.65,4.65,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-05 ARI at NSH,1819,NSH,14.21666667,0,0,0,0,0,0,8.44,0,0.28,12.66,8.44,4.22,0,0,0,0,0,0,0,0,4.22,4.22,0,8.44,0,0,4.22,0
viktor.arvidsson,V. Arvidsson,2019-02-07 DAL at NSH,1819,NSH,16.5,3.64,0,0,0,3.64,100,7.27,181.82,0.91,14.55,10.91,7.27,7.27,3.64,0,0,0,0,0,0,0,0,3.64,3.64,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-09 NSH at STL,1819,NSH,13.95,0,0,0,0,0,-,4.3,0,0.62,8.6,8.6,8.6,0,0,0,0,0,0,0,0,12.9,4.3,4.3,4.3,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-10 STL at NSH,1819,NSH,14.76666667,8.13,0,0,0,8.13,66.67,20.32,162.53,1.4,24.38,20.32,16.25,16.25,0,0,0,0,0,0,4.06,4.06,0,0,4.06,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-12 DET at NSH,1819,NSH,12.7,4.72,0,0,0,4.72,100,4.72,472.44,0.45,9.45,9.45,4.72,0,0,9.45,4.72,4.72,0,0,0,4.72,0,0,4.72,0,0,14.17,0
viktor.arvidsson,V. Arvidsson,2019-02-14 MTL at NSH,1819,NSH,13.8,4.35,0,0,0,4.35,50,17.39,108.7,1.32,17.39,17.39,13.04,8.7,0,0,0,0,0,0,0,4.35,0,0,4.35,8.7,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-16 NSH at VGK,1819,NSH,14.7,0,0,0,0,0,-,8.16,0,0.38,12.24,8.16,4.08,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-19 NSH at DAL,1819,NSH,12.48333333,0,0,0,0,0,0,4.81,0,0.62,19.23,4.81,9.61,4.81,0,0,0,0,0,0,0,0,0,0,9.61,14.42,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-21 L.A at NSH,1819,NSH,12.58333333,0,4.77,4.77,0,4.77,100,9.54,0,0.49,9.54,9.54,9.54,0,4.77,0,0,0,0,0,0,4.77,9.54,0,4.77,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-23 COL at NSH,1819,NSH,9.55,0,0,0,0,0,-,25.13,0,1.39,37.7,37.7,25.13,6.28,0,0,0,0,0,0,0,0,0,0,6.28,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-25 EDM at NSH,1819,NSH,16.25,0,0,0,0,0,-,3.69,0,0.2,11.08,11.08,0,0,0,0,0,0,0,0,0,3.69,0,0,7.38,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-02-26 NSH at STL,1819,NSH,13.75,0,0,0,0,0,-,8.73,0,0.54,17.45,13.09,4.36,0,0,0,0,0,0,0,0,0,4.36,0,0,4.36,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-01 NSH at WPG,1819,NSH,14.55,4.12,0,0,0,4.12,100,24.74,68.73,3.83,41.24,37.11,24.74,20.62,8.25,0,0,0,0,0,0,0,4.12,4.12,8.25,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-03 NSH at MIN,1819,NSH,19.15,0,0,0,0,0,-,3.13,0,0.43,12.53,12.53,6.27,3.13,0,0,0,0,0,0,0,0,0,3.13,9.4,3.13,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-05 MIN at NSH,1819,NSH,17.08333333,3.51,0,0,0,3.51,100,10.54,117.07,0.89,17.56,17.56,7.02,7.02,3.51,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-09 CAR at NSH,1819,NSH,14.08333333,0,0,0,0,0,-,4.26,0,0.27,8.52,8.52,8.52,4.26,0,0,0,0,0,0,0,12.78,4.26,4.26,8.52,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-12 NSH at ANA,1819,NSH,13.35,0,0,0,0,0,-,8.99,0,0.49,17.98,13.48,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-14 NSH at L.A,1819,NSH,15.61666667,3.84,0,0,0,3.84,100,15.37,96.05,2.16,26.89,19.21,15.37,3.84,3.84,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-16 NSH at S.J,1819,NSH,11.05,5.43,0,0,0,5.43,50,5.43,542.99,0.52,16.29,5.43,5.43,5.43,0,0,0,0,0,0,0,10.86,0,5.43,0,5.43,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-19 TOR at NSH,1819,NSH,13.23333333,0,0,0,0,0,-,4.53,0,0.66,22.67,13.6,9.07,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-21 PIT at NSH,1819,NSH,13.66666667,0,0,0,0,0,-,8.78,0,0.5,13.17,13.17,4.39,4.39,0,0,0,0,0,0,0,0,0,0,4.39,4.39,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-23 NSH at WPG,1819,NSH,15.85,0,0,0,0,0,-,3.79,0,0.29,11.36,11.36,3.79,0,0,0,0,0,0,0,0,0,7.57,0,11.36,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-25 NSH at MIN,1819,NSH,12.96666667,0,0,0,0,0,-,18.51,0,0.83,18.51,18.51,13.88,13.88,0,0,0,0,0,0,4.63,0,0,0,9.25,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-29 NSH at PIT,1819,NSH,11.85,0,0,0,0,0,-,15.19,0,1.04,35.44,25.32,35.44,0,0,10.13,5.06,5.06,0,0,5.06,0,0,0,10.13,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-03-30 CBJ at NSH,1819,NSH,11.76666667,0,0,0,0,0,0,15.3,0,0.26,20.4,15.3,0,0,0,10.2,5.1,5.1,0,0,0,0,5.1,0,5.1,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-04-02 NSH at BUF,1819,NSH,13.76666667,0,4.36,4.36,0,4.36,100,4.36,0,1.11,21.79,21.79,8.72,8.72,0,0,0,0,0,0,0,0,4.36,0,4.36,0,0,0,0
viktor.arvidsson,V. Arvidsson,2019-04-04 VAN at NSH,1819,NSH,15.98333333,0,0,0,0,0,0,11.26,0,1.06,18.77,18.77,11.26,7.51,3.75,0,0,0,0,0,3.75,0,3.75,0,0,3.75,0,0,0
viktor.arvidsson,V. Arvidsson,2019-04-06 CHI at NSH,1819,NSH,15.08333333,0,0,0,0,0,0,15.91,0,0.46,15.91,15.91,3.98,0,0,0,0,0,0,0,0,3.98,0,0,3.98,0,0,0,0
matt.duchene,M. Duchene,2013-10-02 ANA at COL,1314,COL,13.71666667,0,0,0,0,0,0,0,0,0.31,4.37,4.37,4.37,0,0,0,0,0,0,0,0,0,4.37,4.37,0,0,34.99,26.25,249.96
matt.duchene,M. Duchene,2013-10-04 NSH at COL,1314,COL,12.41666667,0,0,0,0,0,-,9.66,0,2.27,24.16,24.16,24.16,24.16,0,0,0,0,0,0,4.83,4.83,9.66,4.83,4.83,0,28.99,9.66,362.42
matt.duchene,M. Duchene,2013-10-08 COL at TOR,1314,COL,16.53333333,0,3.63,0,3.63,3.63,100,14.52,0,1.48,21.77,18.15,10.89,7.26,0,0,0,0,0,0,3.63,0,0,10.89,14.52,0,43.55,21.77,241.94
matt.duchene,M. Duchene,2013-10-10 COL at BOS,1314,COL,14.2,0,0,0,0,0,-,4.23,0,1.03,25.35,12.68,21.13,8.45,4.23,0,0,0,0,0,8.45,0,0,0,0,0,21.13,33.8,162.51
matt.duchene,M. Duchene,2013-10-12 COL at WSH,1314,COL,15.41666667,3.89,0,0,0,3.89,100,11.68,129.73,1.93,15.57,15.57,15.57,7.78,0,0,0,0,0,0,0,3.89,3.89,0,0,7.78,23.35,35.03,155.68
matt.duchene,M. Duchene,2013-10-15 DAL at COL,1314,COL,12.91666667,4.65,0,0,0,4.65,100,4.65,464.52,0.33,4.65,4.65,4.65,0,0,0,0,0,0,0,4.65,0,0,0,0,0,41.81,37.16,245.92
matt.duchene,M. Duchene,2013-10-17 DET at COL,1314,COL,10.4,0,0,0,0,0,-,11.54,0,1.48,28.85,17.31,23.08,11.54,5.77,0,0,0,0,0,0,0,0,0,0,0,28.85,11.54,412.09
matt.duchene,M. Duchene,2013-10-19 COL at BUF,1314,COL,12.61666667,0,4.76,4.76,0,4.76,100,4.76,0,0.34,9.51,9.51,4.76,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,38.04,33.29,253.63
matt.duchene,M. Duchene,2013-10-21 COL at PIT,1314,COL,13.8,0,0,0,0,0,-,4.35,0,0.43,13.04,4.35,8.7,4.35,0,0,0,0,0,0,0,0,0,8.7,0,0,21.74,34.78,167.22
matt.duchene,M. Duchene,2013-10-25 CAR at COL,1314,COL,12.13333333,4.95,4.95,4.95,0,9.89,100,19.78,123.63,1.66,24.73,19.78,19.78,4.95,0,0,0,0,0,0,0,0,0,0,0,0,24.73,44.51,176.61
matt.duchene,M. Duchene,2013-10-27 WPG at COL,1314,COL,15.96666667,3.76,0,0,0,3.76,100,22.55,62.63,2.94,37.58,30.06,18.79,7.52,0,0,0,0,0,0,0,0,0,0,7.52,0,37.58,22.55,234.86
matt.duchene,M. Duchene,2013-11-01 COL at DAL,1314,COL,17.3,0,0,0,0,0,-,10.4,0,1.38,17.34,17.34,10.4,10.4,0,0,0,0,0,0,3.47,0,0,13.87,3.47,6.94,31.21,31.21,173.41
matt.duchene,M. Duchene,2013-11-02 MTL at COL,1314,COL,16.7,0,0,0,0,0,-,7.19,0,0.68,10.78,7.19,7.19,3.59,0,0,0,0,0,0,0,0,0,3.59,3.59,3.59,46.71,25.15,233.53
